Gene,TE_t0,TE_t1,TE_t2,cluster
ATF7,2.1114037856047903,0.19970096522166503,2.2830167461740603,2
RAVER1,2.18160742756558,0.45085214338769203,2.27362909445153,2
MAP1A,1.6203384771461897,0.29861221675670396,1.61372247195229,2
AAK1,1.50929468045161,0.235084782232353,1.43051011045398,2
GAA,1.36882623079303,0.22353773413719896,1.31269836517471,2
RERE,1.42664178293508,0.234866886659549,1.364355980581,2
PNPLA2,1.49111026374814,0.3808286957584289,1.48379002421444,2
PELP1,1.5323971256015398,0.49436918472117,1.412604854718,2
PRTN3,1.1633678873682298,0.56616903857443,1.9236730531670299,2
SCAMP3,1.24800148829285,0.5938122136707371,1.72068051062334,2
SEPT6,1.18424957634086,0.591942170718692,1.7224677706386298,2
RHOG,1.15898967010101,0.6236523458214389,1.7411259023595402,2
VIM,1.13892029231691,0.620155151990413,1.82233027925871,2
ITGAL,1.2344179868491498,0.35685166075697206,1.6930782302774599,2
CD37,1.30641805765054,0.289250938445552,1.93718856529504,2
ACTN1,1.4939330765528998,0.44687761847267005,1.7815938399002298,2
ADA2,1.49996224109853,0.589881227712813,1.74350597155715,2
PRR11,1.6744416220823601,0.7196987099417109,1.8334043450142898,2
PAK2,1.6348286838871398,0.716459038297538,1.8096857981665302,2
ANXA11,1.50646976741753,0.5885794010286379,1.98625615518738,2
YPEL3,1.58046869543574,0.7144321994017709,1.98509517943351,2
MRPL4,1.55397826943327,0.746372521723015,2.01304267837487,2
ADGRE5,2.10317893295742,0.569084398503598,1.78724834437893,2
NFATC2,1.98019612582703,0.49811351123561504,1.81195352837493,2
EIF1,1.96728490534478,0.588301952271548,1.8744522497741598,2
ATXN2L,2.05471030962785,0.539419480895433,1.87447535833054,2
MMP2,1.7669021582136202,0.420969054687536,1.8437254376080099,2
EDC3,1.82550040432645,0.5578131467246489,1.76552588497964,2
EPX,1.83266759875267,0.49745981464205696,2.0319873366539998,2
SRM,1.65400675946627,0.519200301356565,1.9499098802539199,2
DAZAP2,1.2818642570327101,0.742698355874557,1.6949770173270402,2
METAP1,1.44868906490237,0.7452920003614231,1.67197263412229,2
SPRYD7,1.17516624871949,0.799903128131739,1.6099692474354,2
GABARAP,1.2203284632744198,0.921458723547184,1.6973446302553998,2
TPSAB1,1.42219069693391,0.627636229864579,1.53415976204261,2
COPS7B,1.43106617890043,0.6679920888613791,1.4817519709163303,2
TSPAN14,1.41064838082488,0.6826878792818449,1.4988558276743702,2
PLP2,1.44469498648938,0.690438358550597,1.50184380660243,2
UTP4,1.46144293364483,0.6929794602735629,1.57580261474244,2
AIG1,1.48715882291351,0.6953634757093,1.4990077234491297,2
RAC2,1.5153815062539597,0.720462503277044,1.5038738554366202,2
MED27,1.3346361115133798,0.722230903387964,1.49324857137822,2
CD101,1.1963692764866,0.6851977586213059,1.49291473460541,2
TRIM25,1.38717060509693,0.8731638734737049,1.53398854812099,2
USP11,1.37792270504801,0.8606005573173209,1.41401462691636,2
SSU72,1.3486078418943601,0.812964050212712,1.36505948342214,2
VAMP8,1.40612861362275,0.8185535036077439,1.36405716537609,2
NKIRAS2,1.2969792346893,0.9874864328566579,1.55402923297556,2
MDH2,1.2068636317376698,0.9867075161582259,1.53024650765219,2
AP3M1,1.31578895875077,0.996632654849247,1.3951461374276,2
IRF2,1.2676039807672501,0.919915247551567,1.3472072404731599,2
ALDOA,1.29748553450872,0.8963432670344642,1.39560855649024,2
GATA1,1.29411524722696,0.8290816138611579,1.3628053733138898,2
PSMD5,1.2751867994487098,0.8370666511695101,1.38113479832191,2
AES,1.7391654881238703,0.8686490403814809,1.4364762238545399,2
UBE2K,1.78545249125885,0.9544373581750649,1.4593834851045302,2
CSNK1D,1.76685141077005,0.9826220113408779,1.52669181375022,2
RELA,1.7414045833793899,0.70425740738458,1.6569498244957501,2
ATXN2,1.7957418721087,0.7674019995372421,1.62586762821829,2
JUP,1.7141124642752001,0.886812200105876,1.69757824178902,2
CD109,1.73331959500021,0.9507639185948791,1.59311348525651,2
THBS1,1.67705523768484,0.932464174612447,1.61849254390107,2
SLC31A1,1.62559301216607,0.905415900162665,1.30575818959948,2
RCOR1,1.62170312211496,0.691312738077276,1.26120387352102,2
XAB2,1.64153588208694,0.824860045829397,1.2867214902894,2
RAP1A,1.59768710883531,0.775989720817994,1.2694238434274199,2
FOXJ3,1.47756767762467,0.743713142843813,1.3542154105751398,2
EPS15L1,1.44006550887044,0.779673415214674,1.30479120412274,2
SMNDC1,1.39619431862691,0.7784815955478771,1.29090407099709,2
POLR2D,1.55690215132577,0.799130846465764,1.21102986387991,2
STAU1,1.5330724162076599,0.7802176468317621,1.21272725150628,2
STXBP2,1.5106969287809802,0.761863107727876,1.21267992400184,2
IQGAP1,1.5024246395802199,0.812358544861249,1.1171337566028998,2
TECR,1.4522116886496201,0.85248695987803,1.16932492668448,2
MTFR2,1.4903984435715698,0.8806135887171641,1.19878695174586,2
WBP11,1.45650484519297,0.978750679652109,1.35573339183954,2
GBA,1.55063118560046,1.0016708246177501,1.3473197969137298,2
ENO2,1.41434697799719,0.9938356459889391,1.2676826933123202,2
PSMC5,1.42597068273989,0.8799975447679581,1.2684477153254898,2
MTHFD1,1.4590673689393001,0.921678933947279,1.2813636261253,2
VPS37B,1.3941521831820902,1.20918429118519,1.27475050689839,2
DLST,1.40740039129821,1.2528450824398,1.30752690497805,2
RAP1B,1.38971997737403,1.2688358813633602,1.34619516742982,2
DPF2,1.3917741748004198,1.11127398374016,1.2386258681298201,2
APOOL,1.40336665899228,1.1062432917626899,1.19450228714078,2
RAB5C,1.42123167580966,1.12155060153025,1.20542177464927,2
HACD2,1.39491651933639,1.0944548025235699,1.32040639781611,2
FCF1,1.36410248579624,1.12345402767395,1.27440839601336,2
KPNA3,1.36867909893761,1.08166892825563,1.26096376752283,2
SC5D,1.3822256079962798,1.06801275938771,1.15371729211057,2
SIAE,1.3638879261798302,1.0344863539437101,1.22113686380895,2
REC8,1.60375177743173,1.1234229614015099,1.32006479543201,2
DPAGT1,1.51211318637676,1.12975393509743,1.35206149361589,2
BCL7A,1.51629850098074,1.1276108118247,1.3238935870411699,2
BSG,1.5063935889145703,1.17823023851287,1.3787193792183101,2
RHOA,1.49760993554645,1.1974550543792,1.3474366617905,2
RRM2,1.4290583919814097,1.1593410651393798,1.4711990041083798,2
SPN,1.45969243978599,1.10630656610295,1.48931001095265,2
QDPR,1.46838330442674,1.1184354390193798,1.48638575874815,2
RAB6A,1.32016949312112,1.1326383324630802,1.36324943860631,2
TMEM50A,1.4118595031545902,1.07994939881898,1.3868332013601898,2
UBE2G1,1.4157602310006598,1.1424013972121498,1.39487235871327,2
ITGB2,1.75102295233125,0.9133054668510641,1.99133929316801,2
APEX1,1.67417331872289,0.9237330107488531,2.09670105849435,2
MPO,1.3394920153618,0.9882037982089821,2.0239810938733798,2
PKM,1.4346332552432501,1.12596152860923,2.02252744353897,2
SPCS1,1.27742971311771,1.1700727063436,2.05020884873331,2
AKT1S1,1.27836221470392,0.8788157080498521,1.9356160940624398,2
SCD,1.6278949064561998,0.871884721843429,1.94373459647095,2
GPI,1.46044051835998,0.869998323381369,1.9189173475244499,2
SOAT1,1.27797464358101,1.22997674829464,1.79034859748243,2
CHMP2A,1.2179584800424499,1.30761162460869,1.83393573632267,2
OST4,1.31372079377932,1.2776082614660902,1.85143641679755,2
ATOX1,1.23325481856683,1.1102812956336798,1.75688130548078,2
ACTA2,1.18300796659011,1.1372670711992,1.74278225246244,2
TMOD1,1.04198752567886,1.09487280829231,1.70579290134839,2
CNIH1,1.1161196497868702,1.0378690262329,1.7606947557687398,2
ATP5F1D,1.6912921898246003,1.2523464090849,1.51569991421278,2
P4HB,1.6296021413966701,1.2101655618558897,1.60135661071275,2
CAPZB,1.6711447821281102,1.05381373228091,1.64031774175104,2
RALA,1.65156907248674,1.1181494962566298,1.69404600589314,2
KHDRBS1,1.71661308515756,1.1849605516533201,1.7141762143519,2
CDCA8,1.68892095043888,1.1111954470558603,1.80024294019011,2
GNB2,1.6117756153667,1.068531933284,1.5130643964679797,2
SSR1,1.6036743809085399,1.1088398315286498,1.54942829732739,2
OCIAD1,1.45200990329144,0.9987461159858051,1.56707855605626,2
MAGED1,1.4884675853169298,1.11006777221249,1.59674486183519,2
MED10,1.56130765526007,1.03373251195868,1.59035489739541,2
PBDC1,1.47019909169168,1.2249566197188502,1.66133160103672,2
RBBP4,1.45803918254823,1.2058182463999698,1.60499915838426,2
ACOT7,1.39774607263488,1.13428094821671,1.6936600512763798,2
CSTB,1.35552749919745,1.15589559868423,1.7480187308967199,2
SP110,1.39943443577591,1.0303151045163101,1.66501235498962,2
RTN4,1.32143654628276,1.08147035069479,1.61708389548196,2
DNAJC30,1.3506284626998002,1.07944262262693,1.57679313135375,2
APOL1,1.5444084163603702,1.15359385170617,1.8420633169098501,2
PGD,1.51704001552879,1.2133937759368798,1.94657556590044,2
PFN1,1.44412492545482,1.29564403940838,1.9110740680526,2
TAGLN2,1.41948623916671,1.2727423101413,1.9592320645541499,2
ATP6AP1,1.5103510773818898,1.05733870240308,1.71433295768209,2
GLRX,1.4471760073980302,0.9770072853112729,1.7726173686648998,2
LASP1,1.4558748905068202,0.966490652327338,1.79126664089641,2
TMED9,1.62960569513146,1.0160715134451601,1.8356582519076599,2
HLA-DQB1,1.6075976248960098,1.03585281460545,1.9130983495807499,2
TYMS,1.5879454321801698,0.971587475874736,1.72071054649552,2
PRCC,1.6499020324354898,0.932047076762882,1.77982980804388,2
TXNL4B,2.07090186859915,1.88295027921518,0.998107155561636,2
GSPT1,1.62274024530974,1.0359960626192901,0.28565836303353304,2
CR1,1.97711899265743,0.975125087903544,-0.0528162556386634,2
STX4,1.31050564963342,1.57190824389467,0.52573905887369,2
TOLLIP,1.24619559011307,1.32825238764542,0.5830746431638779,2
TFPI,1.40455668247208,1.2462496978003401,0.46164386549442105,2
ECE1,1.7864678488310302,0.9757174445161549,1.0927245000544,2
ZC3H18,1.7621402406793,0.9421650662887541,1.18039655335331,2
NCSTN,1.77483018930397,0.977843005223533,1.22883488327351,2
SSBP3,1.82984260199412,1.06832912799941,1.00172642553309,2
REEP4,1.88163250112141,1.00157326449147,0.926327810591206,2
SMC1A,1.7140443790096798,1.21324972359702,1.17105623191243,2
GANAB,1.5929559194991498,1.1369694695176598,1.1116561332307702,2
EIF5B,1.7002276756408603,1.1345628935881498,1.04253828288814,2
UBE2R2,1.7060597819288301,1.1393256988419198,1.42408408217324,2
TARDBP,1.77645921668599,1.14202308912839,1.29456880652174,2
LGALS3BP,1.7954379272919598,1.03607095381985,1.3067679945761999,2
SAFB,1.6877995370438599,1.25227347606499,0.836454465888679,2
GLG1,1.66498541309391,0.946928903002239,0.6823810931293001,2
RAB27A,1.6013331421201797,0.9276878991065691,0.9893566849955601,2
CTSB,1.6264448407477001,0.8823146641212399,0.9829264342252241,2
CNP,1.16642443902821,0.9023248385104251,1.17191084187358,2
NIP7,1.1642999904291298,0.943103189634783,1.14085949007214,2
MBIP,1.20403941440366,0.9369806863909058,1.1544730397678702,2
UBE2H,1.33049970200572,0.8484000165725849,1.2513196765307901,2
ACTN4,1.2415639591391698,0.876699086583879,1.21517874038788,2
NANP,1.26771851920264,0.8820023367201478,1.2342139081891599,2
CS,1.24437952115285,0.789819242552586,1.14424747579145,2
BCL2L12,1.3109870849664498,0.8525476252411759,1.10522534608716,2
MORF4L1,1.28416175844467,0.850166619508979,1.14954333390792,2
TULP3,1.3420057432481298,1.0301760557480302,1.03113686452099,2
UBA1,1.2931318221827,1.01431651121059,1.03328854612664,2
TGOLN2,1.32811860701221,0.9476820785834409,1.08946086377301,2
GNB1,1.33628036411902,0.923568065187426,1.10332800567779,2
SYNCRIP,1.28573605420955,0.9300854374463821,1.1372564441134299,2
TERF2,1.2498618269984099,0.9432994203759929,1.09124555732796,2
ERG28,1.38855016819278,0.768897602153681,1.0917239468705,2
NAT10,1.33571444306614,0.821037044911681,1.07672024924555,2
RTF1,1.33668397554232,0.86568560358119,1.04773668274044,2
MCM6,1.3774978263455,0.855164121674699,1.02477244434147,2
ADD1,1.3669526056633703,0.8240468169867792,0.922985928678726,2
TMEM209,1.38935258954406,0.9626696470769429,0.933673500049129,2
LEPROTL1,1.22318294078557,0.989669765013047,0.9779964604266371,2
CLIC4,1.13200419546167,1.08613926273781,0.966778598145771,2
ATP6V1A,1.1934438266158702,1.0931019409979499,0.9702795727780241,2
RAB2A,1.2243136534435,1.0941507955041,0.9631382657475729,2
SERPINI1,1.2890362680162,1.15408194728785,0.89037069537506,2
PLTP,1.38090372815929,1.08050770615049,0.879918734704463,2
ARCN1,1.3573582182651498,1.1334597503122499,0.9651882072108879,2
CDC73,1.34473177465322,1.05870821791415,0.9797886133459671,2
ARF3,1.34408806399912,0.9699115963559151,0.730327538024842,2
SPC25,1.31279066908448,1.02310153532262,0.698983742777836,2
RBMS1,1.26890532987575,0.9155206808574459,0.8437729668128492,2
AQP3,1.12874531174775,0.9487452013674591,0.8651866613427579,2
FSCN1,1.16576295587408,0.947722437930695,0.808618627507633,2
ATXN10,1.21054737955628,0.9968750413509371,0.856911200185446,2
PPP3CA,1.14075172679627,1.0176970118835602,0.8365344142601059,2
CACYBP,1.30450024485526,1.48661733949667,0.8332685955930351,2
MFAP1,1.1952956672864699,1.58383584774006,1.04221763750821,2
DLD,1.21289599339702,1.5876811006069198,0.917483935373738,2
SAR1A,1.3021090574296101,1.5213980918952599,1.1257625285308501,2
DNAJA1,1.20309236257563,1.50950974848628,1.11193653001343,2
ACAA2,1.1913256626924298,1.46411967887719,1.0892681786912601,2
THOC7,1.1439088746318402,1.28662041646716,1.03430622152448,2
RAB21,1.1676812365299298,1.23290297462574,1.0535518868649,2
SKA3,1.18405267628362,1.24925827362438,1.0709835846931701,2
FAM98A,1.20325410532869,1.33753836558961,1.09208086824965,2
BCL7B,1.23306473703091,1.3324347670331698,1.12562419683563,2
PAF1,1.2126875220242401,1.40464285461647,1.05041173372926,2
ERH,1.2792001264636998,1.4125016430994999,1.07124156978025,2
STOM,1.2602388546146002,1.41614127866768,1.05357097385756,2
TPM3,1.16919142488227,1.3246326746851003,1.00217442809176,2
DENR,1.1688871032345902,1.3871135454158,1.01156844390463,2
NDUFB6,1.1451982232496398,1.3722241171476,1.06081771738997,2
TAF13,1.16685050058892,1.3944096601621898,1.10550348081598,2
SEC62,1.35108833787829,1.31071823290181,1.09740988165875,2
G3BP2,1.32977520272745,1.3311172190733502,1.03843453960983,2
CCDC47,1.28602685721134,1.30022872844724,0.9163352186353589,2
ACADSB,1.37620017177938,1.326742598871,0.9240512020221229,2
NUDT9,1.4863192000055,1.25016786127929,1.2107164009042,2
DEGS1,1.52426334542155,1.32916454762025,1.16225109133464,2
CBX6,1.47834690224113,1.3030812235163898,1.0994075312588,2
HNRNPM,1.5188564691141697,1.3849408247702801,1.0977332737916299,2
PPP1CB,1.4614600449538502,1.4022016617162298,1.00787665206569,2
NUCB1,1.49175982717707,1.2311416130698,0.976894087683004,2
RAB4B,1.51607116757736,1.20820545618511,1.01547198082988,2
NMI,1.4335039079547598,1.1804872136436,1.04270436942153,2
KPNA2,1.4282352207866698,1.1344732922103702,0.9293743802597758,2
CHAF1B,1.44009114636673,1.14205103193446,0.949616772216471,2
PDIA4,1.05311670823733,1.12195216949153,1.1938465262900602,2
RABL3,1.0336844686119901,1.13916117903383,1.15762548260311,2
SRSF6,1.02162195271797,1.06346165280444,1.19362167393551,2
NPC2,1.02235083156856,1.06653406888711,1.22299154566091,2
POLDIP3,1.02569499060349,0.997954950221246,1.17196306973473,2
HEMGN,1.05483841591633,1.0207579787468102,1.1986417128770401,2
SOD2,1.13067860388332,1.08014018591225,1.10451791081109,2
SRR,1.13073854878175,1.09708144182245,1.1837395828645,2
URM1,1.08990349060544,1.1426714137045502,1.0948161910569698,2
CPNE3,1.0999028369809098,1.01907853268286,1.0793882450492098,2
GBP4,1.05227072919449,1.0316953827220299,1.1001461520153102,2
FADS2,1.03268096552669,1.07717232353122,1.09379798202903,2
ARPC2,1.0324441530861201,1.11316573480532,1.29165178605567,2
MAPRE1,1.07508072523436,0.99633641065245,1.3526007977017098,2
DCTN5,1.03302662077445,1.00439072010548,1.3287661299331,2
ELOC,1.00601860178848,1.05972655817276,1.32310787077876,2
SELPLG,1.0625095082115101,1.04061654661966,1.30673487797156,2
RAE1,0.9856619060623829,1.196108090813,1.20843699805107,2
MESD,0.9390877903155792,1.17985865889092,1.28536263338046,2
BCAP29,0.913549511701575,1.1512814833717702,1.2344100400040101,2
NDUFA1,1.04064806357127,1.2465631375383301,1.33309555458213,2
NCBP2,1.02753603390191,1.20948658783689,1.3340686173121001,2
GCLM,1.11917547149081,1.22309654459708,1.24388155920478,2
PPP2CA,1.0719341087708,1.21883448029222,1.26773375773572,2
CPVL,1.04559588159496,1.24353248182844,1.26719017807978,2
LCP1,1.17977015657056,1.0886263162099001,1.33583373715512,2
BLVRA,1.1844232308171,1.08416592452745,1.2620880061105701,2
YARS,1.25081560398302,1.04292570841056,1.21762215305136,2
EIF3J,1.24271956323757,1.1098466902475401,1.2859818038820099,2
CTSA,1.2350482594187702,1.03214406274336,1.29069378874885,2
HNRNPAB,1.28098606727356,1.19517197693618,1.05708788164159,2
GTF2A2,1.27502725468234,1.1285299214454299,1.1074858940633898,2
TFG,1.2269885207753999,1.16869132300398,1.13866059161604,2
EIF5A,1.2728485336111202,1.16807444663904,1.18367794833848,2
WARS,1.2517229298891999,1.1929212173193302,1.2377953215963,2
TUBB4B,1.2544889262902599,1.20265507272485,1.23067560465816,2
GOLGA7,1.2488834601881398,1.1996797063875702,1.3116815397324801,2
VAMP7,1.23059297031061,1.2166965924892,1.29300664935109,2
ARF4,1.1525174307163502,1.23006853866715,1.17181696668195,2
MANF,1.20144707592144,1.25169618129722,1.2013788825973302,2
CHMP2B,1.2606459875279798,1.30821283206799,1.1925339854059198,2
SFT2D2,1.318001970473,1.28346406970733,1.21219438505119,2
MCFD2,1.04989571325782,1.3531278156121,1.44297981660989,2
ITM2A,1.07979240004208,1.4018241076319098,1.4054664788880802,2
NDUFA12,1.03734097107097,1.3789255373948401,1.41052522797295,2
AP3S1,1.00749225475227,1.3144652228026499,1.36511803314766,2
ATP5PO,1.0781670577328102,1.3398722609904599,1.33422479937276,2
AK2,1.0827313219338102,1.30834616163006,1.38221199570506,2
MRPS14,1.0517107188904398,1.4131980619432198,1.27572564909483,2
CETN2,1.04264465524749,1.37271283554025,1.2642386482185701,2
TSR2,1.04390291264214,1.47098871043735,1.1811726337667499,2
CD82,1.01599910825903,1.3998212477673302,1.18491460206835,2
TCN1,1.10558883130461,1.31660184876646,1.1822745360454698,2
CANX,1.0793257268843002,1.34851902654278,1.19990538973325,2
NDUFS6,0.995258659877283,1.2800335623835701,1.24124282937142,2
PRNP,1.02967610322916,1.3085267923830701,1.24957837378849,2
PFDN6,1.05324347309496,1.31070792304255,1.23404175385574,2
IDH3A,1.2062895214595502,1.38531624671354,1.27789079209721,2
PRDX2,1.3005383161731698,1.37306644461151,1.3058031193458401,2
LAMP1,1.3811105978854201,1.37457871311563,1.3120722447440198,2
STIP1,1.28047725497009,1.38872683653401,1.4041875278410199,2
DNAJC8,1.2744341548220202,1.37114214632543,1.40897936058893,2
RSU1,1.26870695044469,1.35223488374498,1.406073257915,2
EMC7,1.31133865094256,1.33847780627912,1.37453319108639,2
ZNHIT6,1.30060101962213,1.28583570422519,1.36199294586061,2
TXNDC12,1.39057843256847,1.4006807684437201,1.1528681205802298,2
NUCB2,1.3580904058003,1.38533892507078,1.22787085732846,2
TRA2A,1.41811841059405,1.4752960512676698,1.32965255971531,2
ALOX5AP,1.36548764162527,1.48304866195726,1.307922328846,2
HSP90B1,1.4674662396677198,1.43006294818252,1.32585904967925,2
YWHAH,1.4201392974732,1.42496458319416,1.39189740772726,2
RPS29,0.323937177475215,2.21093345724231,1.52734360823895,2
NDUFA3,0.8994866101677959,1.09246692489952,1.87243200245931,2
RPL28,0.872483106436918,0.8801977879307081,1.84813714790708,2
MPLKIP,0.589046376172165,0.8832548910811591,1.7334644477998502,2
